user_id,dep_var,gender,age,var_geo
8494507022,1,0,1,69
4194081989,0,1,2,76
93173803003,1,1,1,71
12890426996,1,1,1,11
41387969502,1,1,3,32
63952223355,0,0,2,5
94917097413,0,0,0,49
14454164390,1,0,3,72
89159068657,0,1,3,71
291441621,1,0,1,40
18528544377,0,1,0,18
61275656290,0,0,0,64
95854454300,0,1,0,68
15243703208,0,0,3,79
93485777619,1,1,2,71
34774706923,0,1,1,64
26342515082,0,1,0,78
42791128180,1,0,0,81
16983420292,0,1,1,23
79863876677,1,0,1,37
67775126979,1,1,1,71
31138261645,0,0,3,33
24305620696,0,0,1,60
71588204488,1,1,3,3
14369386316,1,0,2,58
57945709194,1,0,3,33
90457421630,1,0,3,1
86644521737,0,1,0,45
810658737,0,0,3,64
5866394794,0,0,1,27
80986787432,0,1,2,53
77081319651,1,0,1,45
86683220233,1,0,0,81
92381684170,0,0,1,41
11729114344,1,1,1,47
63420723683,1,0,2,45
59114791595,1,1,1,38
90621666531,1,1,1,23
12464925087,0,0,3,18
70082322577,0,1,3,22
17338181154,0,0,2,1
70044101783,0,0,3,16
35266971246,0,1,0,17
23923470684,1,0,1,37
72748656720,1,0,0,20
34094999759,0,1,1,15
66252598950,1,1,2,10
50675664276,1,0,1,25
52997871229,0,0,2,28
40332173023,0,0,2,12
63568942302,1,0,1,52
51698942707,0,1,2,16
50893038807,0,1,2,51
72386338779,1,0,0,7
87052145827,1,1,0,75
35141208587,1,0,0,13
97345798599,0,0,2,74
98445066639,0,1,2,73
50306710597,1,0,1,41
84130028780,1,0,1,55
22795219576,1,0,0,14
71749784135,1,0,2,6
13112262775,0,1,3,66
62633717151,0,0,3,32
47218585246,1,0,3,77
94504745463,1,0,3,4
67066710861,1,0,2,2
23912462319,0,1,3,6
50001158098,1,0,3,66
72878544301,1,1,1,15
87682245299,0,0,3,55
25947644689,1,0,1,34
73797998669,1,1,0,37
12419620937,0,1,0,7
18975500343,1,0,2,8
1345678705,1,0,2,39
15211209496,1,0,2,50
90876031532,0,1,1,49
20452325632,1,0,0,68
26991159202,1,1,3,36
22375837324,0,0,0,78
49157070633,1,0,1,65
6722355841,0,0,2,40
36844665591,1,0,2,38
74983950264,0,0,0,60
40467450219,1,0,1,23
28009422426,1,0,0,36
44752988201,1,0,3,15
15946994922,0,0,1,11
89228183027,1,0,1,12
63867024191,1,0,2,22
18758140238,0,1,2,5
60905155089,1,0,3,6
67601854283,0,1,1,37
5310440633,1,1,2,78
67676228659,0,0,0,48
5804617370,0,1,3,63
96144578169,0,1,1,70
1993572409,0,0,1,50
94054342888,1,1,2,24
46250684955,0,0,0,64
7045750310,1,0,2,49
81976107184,1,1,0,38
18244950879,1,0,1,2
70550440483,1,1,2,55
20230662644,1,1,3,60
49345514487,1,0,1,65
22562930611,1,1,2,54
67254313752,1,0,1,63
88526191132,1,1,0,79
11184012370,0,0,3,59
3500718718,1,1,0,41
70318370877,1,1,0,16
48823948900,1,1,2,38
78317799066,0,1,0,32
21794559870,1,0,0,78
58223830108,1,1,2,65
91635756537,1,1,3,63
46714319690,1,0,1,58
2252595223,1,1,0,67
27011686122,0,0,1,77
16680847735,1,0,2,53
511965145,0,0,1,38
25991724707,1,1,1,6
4467631996,1,1,2,51
67619101969,0,0,3,33
973681874,0,1,3,42
37296057199,0,1,3,51
44040408801,0,1,0,39
73178645262,1,1,0,24
59617998385,0,1,3,27
97727940499,0,0,1,50
12241138147,0,0,2,26
83321752300,0,1,1,41
44521759624,0,1,3,15
52324423306,1,0,2,11
96360083894,1,1,0,28
72530317014,0,0,2,37
68090173439,1,0,1,25
1214446477,0,0,1,63
57652494846,0,1,3,53
9479117593,0,0,2,49
83572046100,1,1,2,65
74462342850,1,1,0,53
99983619373,0,0,3,73
78606888413,1,1,2,57
73489610537,1,1,2,57
77742158091,0,1,3,4
33062015154,1,1,3,6
40732561786,1,0,1,50
96400597851,0,1,2,62
34812011171,1,1,3,23
57897387430,1,0,3,65
49692665687,0,1,1,26
18768229863,0,0,1,44
9659804773,1,1,3,4
2130080417,1,1,2,64
68276474108,1,1,0,15
45415474507,0,0,0,55
65216410415,0,0,2,72
40534319420,1,1,2,28
77334522345,0,0,1,43
40237368602,1,0,2,41
15823139505,1,0,2,9
1399045397,0,1,0,46
72549871512,1,1,1,70
77587217162,0,0,2,44
73311815353,1,1,0,66
28678480072,1,1,2,38
19382463593,1,1,2,30
4330507379,0,1,2,9
26169613455,1,1,1,3
50443403524,1,0,0,67
21544425979,0,1,1,79
73761175544,0,0,1,41
62240607165,0,1,0,71
75536009397,1,1,0,12
2430131632,1,1,1,51
58648182450,1,0,1,49
96847050894,0,0,2,6
66117255140,0,1,1,75
94177555055,1,1,0,12
83746083894,1,1,3,54
2429708305,0,0,2,50
34774439880,0,1,0,63
41442987899,0,0,0,65
74395307567,0,1,1,57
68737744615,1,0,1,30
90113284009,0,1,1,46
43976825830,0,0,1,57
15303765530,1,0,0,50
93884354722,0,1,0,51
10309884267,0,0,1,17
64626639163,1,0,2,21
4794523367,1,1,3,78
34634494766,0,1,2,5
55295760513,1,1,2,11
97777402685,0,1,0,15
56244661881,0,0,1,43
59520975106,1,0,0,2
12538545448,0,1,2,6
79328832681,0,0,3,63
21190751409,1,0,1,54
97061945793,1,1,2,53
89310365385,1,1,2,61
7843402003,0,1,1,79
93891333917,0,1,2,14
589403342,0,0,2,58
3629062552,1,1,1,45
26828512859,0,1,0,24
32156865099,1,1,3,58
96525814673,1,0,0,65
7382356138,1,1,3,57
90607969591,0,0,2,32
16549637269,1,0,2,22
18369326892,0,0,2,57
17153589827,0,0,1,15
46536515352,1,1,0,7
83554607529,1,0,0,3
70321868697,0,0,2,65
75711773885,0,1,1,55
70875620244,0,1,3,24
92755662267,1,1,3,1
74043383449,1,1,0,72
24399339064,1,0,2,75
96889707006,1,0,3,71
97256685629,0,0,0,75
77789052859,0,1,2,61
99203448820,1,0,1,11
37337837389,0,1,1,78
37962033554,1,1,3,74
85922771243,1,0,0,30
72281644171,0,1,2,79
97026399568,1,1,2,17
32817752441,0,0,0,71
62681374117,1,1,1,56
86015499843,0,1,0,21
38888681632,1,0,0,44
21342129124,0,0,0,80
96742672794,1,0,1,13
67634374326,1,1,1,79
61048033378,1,0,0,15
4858604498,1,0,1,59
29346818480,0,0,3,71
22135016441,0,0,0,58
61436930440,1,1,3,30
57175450520,1,0,1,81
61346813735,0,1,3,35
29242313149,0,0,0,35
83018902995,0,0,2,42
53043841377,0,0,1,21
63687029026,0,0,1,11
19981741078,0,0,3,75
63373740781,1,1,0,5
36190185910,1,0,2,47
17073391258,1,1,1,3
59210821148,0,0,1,46
46535344982,0,1,3,32
26531129627,0,0,0,65
22268917655,1,0,2,17
98444459863,1,0,3,29
62358620313,0,1,0,69
57586183253,1,1,3,63
88617658464,1,1,0,34
67449547538,0,0,0,25
11024803497,1,0,3,48
248234133,0,1,3,57
28066577677,0,1,1,7
50850419777,0,0,0,39
9551883160,1,1,2,75
88939657071,1,0,2,36
2169112899,1,0,3,46
48420125545,1,0,2,75
39221682220,0,1,1,64
69867505539,0,1,3,1
8866832813,1,0,0,52
38849319123,0,0,0,43
35792974287,0,0,2,5
25451466127,1,1,3,79
54354726441,1,0,0,33
82097808204,0,1,3,3
77861223554,0,1,0,57
4940225664,0,1,2,36
16753204468,0,1,2,13
44860575027,0,1,2,43
41291603935,0,0,2,61
20730077208,1,1,3,55
67392477812,0,1,1,75
3725907811,0,1,3,14
32040810154,1,0,1,31
728324500,1,0,3,42
4537182017,1,1,1,74
28376914429,0,1,1,19
51966730862,0,1,3,75
1173274757,1,1,2,66
83480896849,1,0,2,39
32321836341,1,0,3,77
29886114276,1,1,3,59
7480209,0,0,2,42
10371162903,0,1,0,4
77574650915,0,0,0,52
69180781960,1,1,0,34
812938167,1,0,3,44
28739651295,0,1,0,55
51994208212,0,1,1,5
55885863490,0,0,0,55
21606948959,0,1,3,12
64605654294,1,0,0,42
12834131203,1,0,2,7
2721893036,0,0,3,4
92288042206,0,0,1,4
59873821674,0,0,2,34
47293243362,1,0,2,29
96686241622,0,1,3,18
1040952127,0,1,2,48
2282056057,1,0,1,73
21309158128,1,1,1,40
96778894681,0,0,1,63
71916115118,1,1,1,50
15643349797,0,0,3,22
64757654251,1,0,3,39
471614971,1,0,2,73
85558625019,0,1,2,42
23446335991,0,0,1,70
79206156523,1,1,0,61
96555923515,1,0,0,57
58691918531,1,0,3,20
10585474967,1,1,2,38
22214132988,0,1,3,41
8535983945,1,1,1,38
21043432678,0,0,0,55
59454363302,1,0,3,59
90407985385,1,0,1,44
33376187547,1,0,1,77
49238401339,1,1,3,22
10152425084,0,1,3,55
8338495893,1,0,3,20
23217300354,0,0,1,70
62986760038,0,1,2,11
64066799564,0,1,3,32
6057772204,1,1,3,23
48678087378,1,1,1,40
80002987530,1,1,0,67
67893312397,1,1,0,41
69105842980,0,1,3,58
70967256650,1,0,0,62
78276009557,1,0,0,26
96714947915,1,1,1,52
2319679562,0,1,1,81
93791809020,1,0,3,71
60355197255,0,1,0,53
63949317539,0,1,1,75
45848342566,0,1,3,38
16141437803,1,1,2,31
42986749342,0,1,1,38
17776635640,0,1,3,29
59451553947,1,0,0,12
87415033364,0,0,1,59
20339724855,1,1,2,24
17522379343,0,0,3,32
49533654631,1,1,3,59
25591616224,1,1,3,58
31822097021,0,1,1,71
42454727459,1,0,1,41
27068073720,1,1,2,19
35421468039,0,0,2,8
28160228442,1,0,0,8
65708172559,0,0,1,22
49112015780,1,0,1,36
9765060554,1,1,0,55
7250397419,0,0,2,53
50887874019,0,1,1,41
83806460149,0,0,2,59
14488527622,0,0,3,50
82609579185,1,1,0,59
77748507325,0,1,1,21
1004876794,0,1,2,80
81883587670,0,0,0,28
27674923142,1,0,3,75
18650824416,1,0,0,23
3525343157,1,0,2,51
88254236703,0,1,1,27
73704639335,0,0,1,69
10684790873,0,1,3,14
66077839954,0,1,3,61
29977883140,0,0,2,40
82000271286,0,1,3,77
52823692280,0,1,2,44
69662864683,1,1,2,79
97243304255,1,1,2,56
28711550862,0,1,1,43
79941595001,0,0,1,65
70739714911,1,0,0,29
12232190583,0,1,3,16
49840326415,1,0,0,50
83230849766,0,0,0,63
39932764354,0,1,0,43
21829671295,0,1,1,71
7565485228,1,0,3,34
52046279968,1,0,2,78
77262750311,0,0,1,52
41884704196,1,0,2,11
4375747337,1,1,0,39
9494493297,0,1,3,59
24202050628,1,1,2,41
867974725,1,0,0,21
68252444839,0,1,1,19
6946654253,1,0,3,29
51234942569,0,0,3,50
66226059278,1,1,0,40
78594452885,0,0,2,19
93530725264,1,0,2,27
77021424053,1,1,1,61
2664002742,0,0,1,15
31076596014,1,0,2,14
90799552607,0,1,2,58
81223050199,0,1,3,81
48306102944,0,0,1,66
76499633956,1,1,0,67
68121498833,1,0,2,30
63570842135,0,1,2,49
44407004825,0,0,1,26
54598156855,1,0,3,43
60588938659,1,0,0,56
86003715292,1,1,3,28
70591448372,0,1,2,4
7286134431,0,1,2,19
30058459344,1,1,1,61
41913645293,1,0,0,74
43229358917,1,1,1,71
59527379528,0,0,1,13
5708111987,1,1,0,59
40656202742,1,0,2,66
4141974045,1,0,2,33
66934240654,1,0,2,60
44129106163,1,0,3,34
2798836393,1,1,2,37
70721263662,1,0,2,54
50384495974,0,0,3,14
12356143919,1,0,0,30
40145602992,0,1,0,70
37607874048,1,1,3,25
74805595695,0,1,2,19
3644841283,0,0,0,76
76711994867,0,0,0,41
33206658458,1,1,3,20
81632292111,0,0,0,34
46550245333,0,0,0,77
9884512465,0,1,0,23
48868707961,1,0,1,62
46159406928,1,1,0,72
14693589271,0,0,2,1
43238902636,1,1,0,54
18405367393,1,0,1,60
92278126055,0,1,0,6
94979470502,0,0,2,68
27461698802,0,0,2,27
49650388045,0,1,1,24
83612300195,0,1,3,43
98573651717,1,0,0,78
59044913324,1,1,3,13
9848616609,1,0,2,43
37653320726,1,1,0,15
18931533253,1,1,3,50
48608199953,1,1,1,6
17647719088,1,1,0,45
655252037,0,1,3,70
69638270224,0,0,1,71
54407254749,1,0,1,54
31171534830,1,1,2,7
13133797998,1,0,1,79
14577347148,1,1,3,70
30338034560,1,1,0,50
17726222649,0,1,1,79
1116598313,1,0,1,62
92483873060,1,0,1,27
56341999438,0,1,1,37
38155803352,1,0,0,21
58408959283,0,0,3,77
74368634473,1,1,0,68
4206406617,1,0,1,61
94688790466,1,0,2,55
66635579825,0,1,2,22
53873140977,0,0,0,17
15781673703,1,1,3,22
56194441088,1,0,1,67
31674962506,0,0,0,50
76162739078,0,0,1,13
42634744351,0,1,1,1
47720344637,0,0,0,15
870866812,1,1,3,33
36904267664,0,1,2,48
79247688044,0,1,2,69
41513742623,0,1,3,69
54995521456,0,0,2,57
4463726367,0,1,0,54
44261944883,1,0,3,49
94398858411,0,0,1,45
92579347315,0,1,1,67
30882205074,1,0,0,73
16333386377,0,0,3,61
61871026405,1,0,0,51
97640108152,0,0,0,2
21899726377,0,1,3,37
83399544717,0,1,3,60
85427766201,1,1,2,32
58734188350,0,1,2,71
21253094016,0,0,1,5
50919299679,1,0,2,75
65737255917,1,0,2,23
35042994338,0,0,2,65
80542640325,0,0,1,74
77539980629,1,1,2,57
86423003520,1,1,3,47
71696607137,1,0,3,30
96308735740,1,1,0,8
76925877667,0,1,2,55
94632816855,0,1,0,63
18074906480,0,0,2,34
47900136494,1,1,0,71
34439245215,0,0,3,38
26854934945,0,1,2,76
85873397966,1,0,2,34
88787546735,0,1,1,6
67749819761,0,0,3,16
62674845365,1,0,2,9
9099490348,0,1,1,30
7536908070,1,1,0,63
87954320961,1,1,2,46
91512817824,0,1,0,23
16329018209,1,1,0,16
95906721960,0,0,1,47
72721040167,0,1,3,68
33883338001,1,0,3,80
36730172115,0,1,1,78
16476213033,1,1,0,26
65901604293,0,0,3,2
91682101222,0,0,1,79
23585687267,1,1,2,78
70212030501,0,0,3,44
13479579037,1,0,2,25
24200976448,1,1,1,18
66294438576,1,1,3,1
38104503270,1,1,1,31
94562971476,1,0,1,9
78097118175,0,1,1,14
92327225711,1,1,2,55
29248513946,0,0,3,6
92892435203,1,1,1,47
30394176417,0,0,2,40
37756054239,1,0,1,34
18052508479,0,0,3,3
38369437313,1,0,3,14
31009179323,1,1,0,65
89542532196,0,1,0,18
13471734289,0,1,0,69
95500524000,0,1,3,58
98510124175,0,0,3,9
36571653408,0,1,1,15
48621466192,1,0,1,31
49898778041,0,1,2,26
91099764764,1,0,0,38
65674229293,1,0,2,73
38014094983,1,0,3,17
93575553914,1,0,3,12
9853232580,0,1,3,49
64069572701,1,0,1,54
83973983759,0,0,2,74
24482346070,0,1,2,12
56375811222,0,0,1,24
79466097433,0,1,0,64
68992547351,1,1,2,52
74713927653,1,0,1,79
29983616486,0,0,3,64
46606090304,1,0,1,36
60656926382,0,0,3,60
55693357979,0,1,1,43
99853630126,0,1,2,60
37869393669,0,0,2,4
82305435991,1,1,2,62
69362054533,0,0,3,72
51612509717,1,0,0,59
98553312470,1,1,3,74
76090906122,1,1,1,17
69756261312,1,0,3,53
52067484020,0,0,1,79
82351814525,1,1,2,81
38124437854,0,1,1,62
45605973980,0,1,1,70
65180706651,1,1,0,45
99796064945,1,1,3,6
67154608110,0,0,3,12
99351787929,0,1,0,25
2697486105,0,0,2,48
23298132792,1,0,1,42
62145622587,1,0,3,26
59062257384,1,0,1,40
97610503471,1,1,2,33
47669044272,1,0,1,79
7239072065,0,0,0,1
27498560996,0,1,3,4
75233371698,1,0,2,7
78178134270,0,0,3,15
12484574471,1,1,1,8
58733271910,1,0,2,55
70161288819,0,0,1,35
94430711157,0,1,3,80
5784164353,0,0,0,12
69416632187,1,0,1,18
57980669168,0,1,2,51
52050770615,1,1,1,62
26955936485,1,0,2,22
57054261516,0,1,3,11
62656780291,0,0,0,71
60371649905,1,0,3,48
2602939761,0,1,0,46
72438361336,0,1,1,27
89780776081,1,1,3,44
69909168300,0,1,1,71
44311668328,0,1,2,3
20026736922,1,1,0,58
46116088991,1,1,3,50
75906893922,1,1,0,74
96140709291,1,1,3,60
32439369330,1,1,1,29
20282442541,1,1,3,65
60415372508,1,1,1,54
7973835304,1,0,2,8
3454232689,0,1,2,23
66961137115,0,0,1,8
45542838657,0,0,0,59
85519655508,1,0,1,27
40716466919,0,0,1,14
32428567657,1,0,3,25
34892486321,1,0,3,29
82595175912,0,1,0,27
84638474130,0,0,3,76
92552156214,1,0,1,44
95869387171,0,0,0,13
83812022348,0,1,0,72
48714314240,1,1,3,2
36230358399,1,1,1,29
87651045000,0,1,3,59
46165791374,1,0,3,28
13298794875,0,0,1,81
41942780826,0,0,3,4
90519348718,1,1,3,63
35777163490,1,1,1,19
7783867698,1,0,1,72
23268954491,0,0,0,61
7950859828,0,0,0,77
52816349947,0,0,0,17
25339759782,1,0,1,25
61236760454,0,0,2,45
99472916675,1,1,3,50
41450219580,1,1,1,9
41629052017,1,0,1,36
80378133954,0,1,3,65
40267973621,1,0,3,27
5206050758,1,0,3,3
42656494779,0,1,0,12
68616429881,1,1,3,61
43466735849,1,0,3,68
59244419011,1,0,1,56
41212033307,1,1,1,37
95672574798,0,0,3,41
13074319801,0,0,3,41
88610687084,1,0,2,71
29664920154,1,1,3,40
24526081182,0,1,1,54
42609191030,0,0,1,71
51429016881,0,1,3,9
95411355076,1,1,2,75
14621900178,0,0,0,76
59650293626,1,0,1,50
74374421615,1,1,3,21
42083603552,1,1,0,65
87083476498,1,0,0,80
89156552621,0,1,2,66
48459458935,1,1,1,6
67797854592,0,0,3,44
25023016741,1,0,3,65
69386802237,0,1,0,2
54747832521,0,0,1,46
16232602966,0,1,3,61
47720998948,0,1,3,31
12538069559,0,1,2,22
38414439253,1,1,3,70
71545373635,1,1,1,15
9434954035,1,0,3,73
64138130833,0,0,3,38
99790508621,0,1,3,11
14762501625,1,1,0,50
20655170307,0,0,2,3
6458501481,1,0,3,56
67542685170,1,1,2,61
29797460464,0,1,3,21
78475900597,1,1,3,79
80993160401,0,0,0,44
29550586646,0,1,0,70
41658113551,0,1,2,24
66543214566,1,1,0,60
83158921543,0,1,0,41
3281800570,1,0,2,29
82758659267,0,0,0,20
39254593765,1,1,1,64
72061308484,0,1,1,34
48078196144,1,0,2,61
94503567086,1,0,1,25
54131258746,1,1,0,81
45399470761,0,0,1,42
29632698513,1,0,3,62
20497098817,0,0,2,24
50050547189,0,0,0,35
20419934783,0,0,3,46
48994426244,1,0,3,50
3898155749,0,0,1,49
63414001861,1,1,0,29
85522426249,0,0,2,51
83212968338,1,0,1,55
41072620800,0,1,3,77
76590310905,1,0,0,79
82350950487,0,0,2,10
43661120170,1,1,2,34
18725297316,0,1,0,37
33521947973,1,1,3,44
39800569022,0,0,3,72
51872081895,0,1,3,77
23017273511,0,1,1,26
13877390018,0,1,1,65
40606996900,0,0,1,42
93350374276,0,1,2,51
85212431617,1,0,0,9
62641187970,1,1,3,37
18785560660,0,1,2,24
96347752473,0,1,0,34
71577668512,1,0,2,75
50035457944,1,1,1,55
69361602084,0,1,1,16
31724102109,1,1,0,6
68238781625,0,0,0,21
76969473806,1,0,1,72
94998715126,1,1,0,37
41590687232,1,0,3,47
3411956135,1,1,1,29
20457785871,0,1,0,75
69595467321,0,0,0,73
1578967348,0,0,0,37
72174494408,1,0,3,60
3999568592,1,1,3,41
75529074542,0,0,1,16
63100000505,1,0,1,39
22896315798,1,0,3,48
81563993867,1,0,1,51
93585264447,0,0,2,24
67448521749,0,0,2,58
54890139623,0,0,3,1
69742789977,1,0,0,65
47209660996,0,1,1,72
38747047937,1,0,2,77
45569577960,1,1,2,4
30861456658,1,1,0,79
92054727190,1,1,1,2
70831685261,1,1,3,81
17987147596,1,1,0,66
61354860827,0,1,1,53
58721187816,0,1,0,14
83525738197,1,0,2,5
54671765344,0,0,2,45
48821268143,1,0,2,44
42905012081,1,0,0,53
28699523308,1,1,2,34
14649719176,0,0,0,42
82391932048,1,1,3,36
62225548589,0,0,2,52
60284074994,1,0,0,28
13719769668,1,0,0,13
36247150954,1,1,2,51
94478905091,1,1,2,19
95875076828,0,0,3,80
17217084620,1,0,2,7
19787645243,0,0,1,23
77529915437,1,0,3,15
70123998899,1,0,0,19
73372530815,1,1,3,29
66786245674,1,0,2,39
26194299104,1,1,3,43
37691864137,1,0,0,1
39444053918,1,0,0,23
30669326618,0,1,2,23
40103306118,0,1,2,21
86675511153,1,0,0,10
63716076334,0,1,1,3
38187593787,0,1,0,47
51453802066,0,0,0,66
54275537555,1,0,0,81
27130070549,1,1,0,45
66531030513,1,0,2,63
64184368126,1,0,3,21
1034842952,1,1,2,19
31758488141,0,1,3,16
61271812849,0,1,3,9
29150115527,0,0,0,49
86020867395,0,1,0,17
94727484995,0,1,1,9
11363702658,1,0,1,73
99646490780,0,0,1,44
92691853350,0,0,1,37
79039467247,0,0,3,19
60839951441,1,0,2,21
21302916676,1,0,0,46
36519379367,0,1,1,76
23106532838,1,1,0,71
87663518554,0,1,2,52
8372604042,1,0,3,9
55235762939,0,1,0,11
95701794018,0,0,3,13
5163967435,0,0,0,49
20766167581,1,0,3,13
33840619903,0,0,3,21
72623184430,1,1,1,67
12214414031,0,1,2,63
36361305396,1,0,3,33
44674176974,1,0,3,38
92947261447,1,1,0,13
69671877071,0,1,2,70
143322847,1,1,3,54
52318346307,0,0,2,24
38922296364,0,1,3,57
18668865925,1,0,2,48
73960753510,0,0,1,9
19479723083,1,1,3,36
35249635358,1,0,0,32
26084443115,1,1,0,39
216326439,0,1,2,59
81594426049,1,1,2,74
56178371732,1,0,3,63
47980765077,1,0,2,53
72946755593,1,1,0,73
5211094669,1,0,1,48
71563422514,0,0,1,49
28434474849,0,0,3,27
4378546359,0,1,2,32
55460593633,0,0,0,81
45983210170,0,1,0,13
1315868557,1,1,3,49
96909300038,1,1,1,74
45130887672,0,0,1,4
42321187717,0,1,1,22
55491665130,1,0,2,15
38133017415,1,0,2,61
62028240906,0,0,2,22
82592119364,1,1,2,70
75985711398,1,1,3,32
33387836363,0,1,1,39
66917909201,0,0,1,30
54673354017,0,1,1,28
93628944057,0,0,3,52
16680610745,1,1,2,42
87344500593,0,0,0,32
40205130213,1,0,2,18
76089253146,1,0,3,58
20101553333,1,0,2,66
46142436023,1,1,2,75
79755027119,0,1,3,66
16814128236,1,1,2,19
47266845274,0,0,0,68
72096210243,1,1,0,22
16320014691,1,0,0,36
93159497317,1,0,3,30
70333865341,1,1,0,58
94457414513,0,1,1,39
9017676990,1,1,2,26
98165661408,0,0,3,76
89078451638,0,0,0,7
22968060863,0,1,1,67
57744723445,1,1,3,39
66211567418,0,0,3,49
45969865674,1,0,0,58
64795914026,0,0,2,41
58761753727,1,0,2,54
51717490813,0,1,0,66
11279428791,0,0,1,5
40151089347,1,0,1,26
12741631508,0,0,2,17
88370592205,1,1,2,73
23234283064,1,1,3,53
49488756609,0,1,2,79
34216811411,0,0,3,50
55667761270,0,0,3,38
36115722721,0,0,0,67
66270626723,1,0,3,23
87167901133,0,0,0,61
17884332454,0,0,1,36
65622549684,0,0,3,79
97601249117,1,1,0,38
89016416529,0,0,3,78
2562287264,0,1,3,21
42767679078,0,0,3,43
66973392667,0,0,1,35
44458899835,0,1,0,41
42896566552,1,1,0,19
43928233920,1,0,2,39
96569420987,0,0,0,11
9306575785,1,0,3,6
52298239524,1,1,3,34
10292467969,0,0,1,66
15678139788,0,1,3,27
28566698858,0,0,3,42
99817864702,0,0,2,39
49536676412,1,0,2,37
86940586536,0,0,1,19
48100146119,1,1,2,69
99373029782,0,0,1,72
99626488050,1,0,0,58
11042819499,0,1,2,81
29338472819,0,1,3,5
60967938165,1,0,2,41
56948300086,0,1,0,5
18343171599,1,1,3,33
96109110792,1,1,1,11
31798289176,1,0,2,4
78384056735,0,0,2,31
87529436633,1,1,3,25
66991950363,1,0,3,51
51788545476,0,0,0,32
56043916363,0,1,0,70
93860877893,0,1,2,3
56160324380,0,0,3,26
7648219086,1,1,1,50
22685107987,1,1,0,69
85038151707,0,1,1,73
71983257086,0,1,1,70
60956432912,0,1,1,12
15904356938,0,0,1,7
88547732166,1,0,3,20
46514731541,1,1,1,79
21641888907,0,0,0,2
65066900460,1,0,2,57
10539452649,0,1,3,44
29467196500,0,1,1,64
99878802555,0,0,3,77
89531586114,1,1,0,41
94928648609,0,0,0,8
9915324174,1,1,3,50
61166604670,1,1,2,5
85238636153,0,1,0,61
63824193932,1,1,0,59
77665539028,0,0,1,27
68620468280,0,0,2,28
74230727681,0,1,0,15
59131867976,1,1,2,44
42660515826,0,1,0,46
4942497673,0,1,0,15
22011444571,0,1,0,18
12334162548,1,1,1,6
73533841578,1,0,3,4
5838352352,0,0,1,37
59868549887,0,0,2,65
54113371825,1,1,1,12
83591500493,1,1,1,30
46438841466,0,1,3,47
45403323894,1,1,3,68
93691770562,1,1,2,43
27352898263,0,0,2,24
10986754978,0,1,3,20
80893428368,0,1,0,40
12987809867,1,1,2,41
19675286859,1,1,3,63
28747347153,1,0,2,30
21508574383,0,1,0,6
65554975973,1,1,2,43
73804694822,0,0,3,1
61054590260,0,0,1,14
33505450732,0,0,3,31
83208105171,0,0,2,2
36567178247,0,0,2,17
98551477034,0,0,3,29
97696023364,1,1,0,26
46689185032,0,0,3,27
63037840213,0,1,2,65
31667131343,1,1,1,12
89601251165,0,0,0,20
30515631530,0,0,0,50
71265933202,0,1,2,12
45300097785,1,1,2,74
576854309,1,1,2,78
78938028624,0,0,0,2
73256363941,1,0,2,9
77608125234,0,0,2,71
22216903592,0,0,1,39
94174222544,0,1,2,75
51974387425,0,1,1,26
92688433896,0,0,0,72
18854497063,1,0,0,4
28804712726,0,0,2,26
65227666269,1,0,2,43
29457430457,1,1,0,74
19573864448,0,0,0,32
98261823980,1,0,0,29
54424640920,0,0,3,14
47894449438,0,0,1,7
54298584849,1,1,1,38
13383825560,1,1,2,15
52314326833,0,1,2,55
56481292843,1,1,3,78
83956016333,1,1,2,5
85324558461,0,0,0,35
44622167747,0,0,1,11
9845230655,1,1,0,80
24580339028,0,0,0,17
57446624336,0,0,1,57
27829239083,0,1,0,67
19153945380,1,0,0,52
39089813949,0,1,2,6
76013835241,0,1,2,4
99733162645,1,0,2,42
17732877243,0,1,0,68
81615251479,1,0,2,40
61170949732,1,1,2,41
2282410105,0,0,0,28
19156397056,0,1,0,63
2592038168,0,0,2,18
71688033344,0,0,2,71
56303647316,0,0,1,2
31439468122,0,0,3,41
25438641871,0,0,3,35
34618511338,1,1,3,13
87065899755,1,1,3,63
38840619447,1,1,2,50
21612654015,0,0,2,7
706958656,0,0,1,37
19875739008,0,1,0,61
55424669777,1,1,1,38
30346823774,0,1,2,11
44227275903,1,1,0,52
40485906056,1,1,0,8
86577772651,0,1,2,61
26003479019,0,1,1,63
52449164290,1,1,3,64
99941960358,0,0,3,21
96512902736,0,0,2,30
47291090108,0,1,1,12
14283201601,1,1,0,11
76008950874,0,0,0,53
34125583355,0,0,3,36
29299949587,0,0,0,55
35711187322,0,1,2,52
28505456046,0,0,1,58
84822287180,1,0,0,54
89411604243,0,0,3,46
42325310736,0,0,2,68
8891997123,0,1,0,17
47182384605,1,1,1,14
19891127076,0,1,1,47
80268060579,1,0,0,50
468496316,0,0,1,15
46775716559,1,1,1,34
6106929889,0,1,1,76
67007018153,0,1,0,61
12765576800,1,1,1,1
42718524015,0,0,0,43
88574857210,1,0,3,68
7513183309,0,1,2,74
58460817716,0,1,0,81
44457803696,1,1,1,18
5804459341,1,0,3,25
79242240367,0,1,2,62
44983809708,1,0,2,3
30257956572,0,1,1,56
5242695643,1,0,2,21
65170579598,1,1,3,33
19001687686,0,1,2,19
14627743337,1,1,2,1
75452556003,0,1,1,40
47444310813,1,1,0,53
